SUB_ID,FILE_ID,RT_MS,SAME_SPEAKER,RESPONSE,LABEL
CMU_13,LS_7505_258964_0024_SWT_LS_374_180299_0042_tChange_6374_ms_rstamp_6616_ms_flag_1_lid_CMU_13,242,0,1,3,
CMU_13,LS_7505_258964_0028_SWT_LS_5456_58161_0022_tChange_5449_ms_rstamp_6031_ms_flag_1_lid_CMU_13,582,0,1,3,
CMU_13,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms_rstamp_7690_ms_flag_1_lid_CMU_13,429,0,1,3,
CMU_13,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms_rstamp_11023_ms_flag_1_lid_CMU_13,1537,0,1,3,
CMU_13,LS_7505_258964_0042_SWT_LS_7505_83618_0005_tChange_5860_ms_rstamp_0_ms_flag_1_lid_CMU_13,-5860,1,1,0,
CMU_13,LS_7505_258964_0043_SWT_LS_7505_258958_0035_tChange_5185_ms_rstamp_0_ms_flag_1_lid_CMU_13,-5185,1,1,0,
CMU_13,LS_7505_258964_0044_SWT_LS_5456_62043_0002_tChange_5925_ms_rstamp_6286_ms_flag_1_lid_CMU_13,361,0,1,3,
CMU_13,LS_7505_258964_0045_SWT_LS_2843_152918_0016_tChange_6571_ms_rstamp_7039_ms_flag_1_lid_CMU_13,468,0,1,3,
CMU_13,LS_7505_258964_0046_SWT_LS_374_180298_0015_tChange_5520_ms_rstamp_6492_ms_flag_1_lid_CMU_13,972,0,1,3,
CMU_13,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms_rstamp_6387_ms_flag_1_lid_CMU_13,420,0,1,3,
CMU_13,LS_7505_83618_0003_SWT_LS_7505_83618_0015_tChange_6385_ms_rstamp_0_ms_flag_1_lid_CMU_13,-6385,1,1,0,
CMU_13,LS_7505_83618_0004_SWT_LS_374_180299_0004_tChange_6204_ms_rstamp_6452_ms_flag_1_lid_CMU_13,248,0,1,3,
CMU_13,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms_rstamp_6511_ms_flag_1_lid_CMU_13,316,0,1,3,
CMU_13,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms_rstamp_6518_ms_flag_1_lid_CMU_13,324,0,1,3,
CMU_13,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms_rstamp_6717_ms_flag_1_lid_CMU_13,747,0,1,3,
CMU_13,LS_7505_83618_0015_SWT_LS_7447_91187_0009_tChange_6307_ms_rstamp_7074_ms_flag_1_lid_CMU_13,767,0,1,3,
CMU_13,LS_7505_83618_0016_SWT_LS_7447_91187_0036_tChange_5608_ms_rstamp_6034_ms_flag_1_lid_CMU_13,426,0,1,3,
CMU_13,LS_7505_83618_0018_SWT_LS_7505_83618_0016_tChange_6213_ms_rstamp_6644_ms_flag_0_lid_CMU_13,431,1,0,1,
CMU_13,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms_rstamp_5725_ms_flag_1_lid_CMU_13,328,0,1,3,
CMU_13,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms_rstamp_7841_ms_flag_1_lid_CMU_13,452,0,1,3,
CMU_13,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms_rstamp_7459_ms_flag_1_lid_CMU_13,609,0,1,3,
CMU_13,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms_rstamp_6492_ms_flag_1_lid_CMU_13,345,0,1,3,
CMU-14,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms_rstamp_5950_ms_flag_1_lid_CMU-14,697,0,1,3,
CMU-14,LS_2843_152918_0002_SWT_LS_7505_83618_0010_tChange_5893_ms_rstamp_6843_ms_flag_1_lid_CMU-14,950,0,1,3,
CMU-14,LS_2843_152918_0004_SWT_LS_7505_83618_0024_tChange_5234_ms_rstamp_5745_ms_flag_1_lid_CMU-14,511,0,1,3,
CMU-14,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms_rstamp_7035_ms_flag_1_lid_CMU-14,906,0,1,3,
CMU-14,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms_rstamp_6528_ms_flag_1_lid_CMU-14,530,0,1,3,
CMU-14,LS_2843_152918_0011_SWT_LS_7505_83618_0015_tChange_6339_ms_rstamp_6857_ms_flag_1_lid_CMU-14,518,0,1,3,
CMU-14,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5808,1,1,0,
CMU-14,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms_rstamp_7174_ms_flag_1_lid_CMU-14,711,0,1,3,
CMU-14,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms_rstamp_5939_ms_flag_1_lid_CMU-14,679,0,1,3,
CMU-14,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms_rstamp_6796_ms_flag_1_lid_CMU-14,959,0,1,3,
CMU-14,LS_2843_152918_0018_SWT_LS_2843_152918_0100_tChange_5582_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5582,1,1,0,
CMU-14,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms_rstamp_6180_ms_flag_1_lid_CMU-14,549,0,1,3,
CMU-14,LS_2843_152918_0023_SWT_LS_5456_62043_0002_tChange_5959_ms_rstamp_6818_ms_flag_1_lid_CMU-14,859,0,1,3,
CMU-14,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6959_ms_flag_1_lid_CMU-14,1205,0,1,3,
CMU-14,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_6428_ms_flag_1_lid_CMU-14,900,0,1,3,
CMU-14,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6480_ms_flag_1_lid_CMU-14,694,0,1,3,
CMU-14,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_6959_ms_flag_1_lid_CMU-14,714,0,1,3,
CMU-14,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_7010_ms_flag_1_lid_CMU-14,595,0,1,3,
CMU-14,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_7195_ms_flag_1_lid_CMU-14,924,0,1,3,
CMU-14,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6539,1,1,0,
CMU-14,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6294_ms_flag_1_lid_CMU-14,663,0,1,3,
CMU-14,LS_2843_152918_0054_SWT_LS_2843_152918_0113_tChange_5903_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5903,1,1,0,
CMU-14,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_7082_ms_flag_1_lid_CMU-14,511,0,1,3,
CMU-14,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6924_ms_flag_1_lid_CMU-14,1019,0,1,3,
CMU-14,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_6780_ms_flag_1_lid_CMU-14,741,0,1,3,
CMU-14,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6850_ms_flag_1_lid_CMU-14,847,0,1,3,
CMU-14,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6745_ms_flag_1_lid_CMU-14,925,0,1,3,
CMU-14,LS_2843_152918_0081_SWT_LS_7447_91187_0036_tChange_6102_ms_rstamp_6572_ms_flag_1_lid_CMU-14,470,0,1,3,
CMU-14,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_6797_ms_flag_1_lid_CMU-14,673,0,1,3,
CMU-14,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7449_ms_flag_1_lid_CMU-14,747,0,1,3,
CMU-14,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7340_ms_flag_1_lid_CMU-14,503,0,1,3,
CMU-14,LS_2843_152918_0095_SWT_LS_2843_152918_0023_tChange_6169_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6169,1,1,0,
CMU-14,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_6445_ms_flag_1_lid_CMU-14,624,0,1,3,
CMU-14,LS_2843_152918_0097_SWT_LS_2843_152918_0028_tChange_6076_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6076,1,1,0,
CMU-14,LS_2843_152918_0099_SWT_LS_2843_152918_0103_tChange_5710_ms_rstamp_7466_ms_flag_0_lid_CMU-14,1756,1,0,1,
CMU-14,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_6241_ms_flag_1_lid_CMU-14,692,0,1,3,
CMU-14,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_8024_ms_flag_1_lid_CMU-14,723,0,1,3,
CMU-14,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_6432_ms_flag_1_lid_CMU-14,758,0,1,3,
CMU-14,LS_2843_152918_0107_SWT_LS_2843_152918_0026_tChange_5637_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5637,1,1,0,
CMU-14,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_6259_ms_flag_1_lid_CMU-14,699,0,1,3,
CMU-14,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_6347_ms_flag_1_lid_CMU-14,939,0,1,3,
CMU-14,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6963_ms_flag_1_lid_CMU-14,936,0,1,3,
CMU-14,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms_rstamp_7514_ms_flag_1_lid_CMU-14,1106,0,1,3,
CMU-14,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_6643_ms_flag_0_lid_CMU-14,75,0,0,1,
CMU-14,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_7888_ms_flag_1_lid_CMU-14,553,0,1,3,
CMU-14,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6529,1,1,0,
CMU-14,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6740_ms_flag_1_lid_CMU-14,734,0,1,3,
CMU-14,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_10368_ms_flag_1_lid_CMU-14,1280,0,1,3,
CMU-14,LS_374_180298_0015_SWT_LS_374_180299_0042_tChange_5735_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5735,1,1,0,
CMU-14,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_6891_ms_flag_1_lid_CMU-14,1159,0,1,3,
CMU-14,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_6517_ms_flag_1_lid_CMU-14,425,0,1,3,
CMU-14,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_6580_ms_flag_1_lid_CMU-14,831,0,1,3,
CMU-14,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6194_ms_flag_1_lid_CMU-14,567,0,1,3,
CMU-14,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_7713_ms_flag_1_lid_CMU-14,500,0,1,3,
CMU-14,LS_374_180298_0037_SWT_LS_374_180298_0010_tChange_5605_ms_rstamp_5961_ms_flag_0_lid_CMU-14,356,1,0,1,
CMU-14,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9696_ms_flag_1_lid_CMU-14,1098,0,1,3,
CMU-14,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_5650_ms_flag_1_lid_CMU-14,383,0,1,3,
CMU-14,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms_rstamp_6842_ms_flag_1_lid_CMU-14,674,0,1,3,
CMU-14,LS_374_180298_0049_SWT_LS_5456_62014_0017_tChange_5982_ms_rstamp_6732_ms_flag_1_lid_CMU-14,750,0,1,3,
CMU-14,LS_374_180298_0050_SWT_LS_5456_62014_0011_tChange_5219_ms_rstamp_5906_ms_flag_1_lid_CMU-14,687,0,1,3,
CMU-14,LS_374_180298_0054_SWT_LS_5456_62043_0017_tChange_7578_ms_rstamp_8061_ms_flag_1_lid_CMU-14,483,0,1,3,
CMU-14,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms_rstamp_10339_ms_flag_1_lid_CMU-14,428,0,1,3,
CMU-14,LS_374_180298_0059_SWT_LS_374_180299_0004_tChange_5637_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5637,1,1,0,
CMU-14,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms_rstamp_1010_ms_flag_0_lid_CMU-14,-4602,0,0,1,
CMU-14,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5747,1,1,0,
CMU-14,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms_rstamp_6336_ms_flag_1_lid_CMU-14,823,0,1,3,
CMU-14,LS_374_180299_0009_SWT_LS_7505_83618_0010_tChange_6219_ms_rstamp_7149_ms_flag_1_lid_CMU-14,930,0,1,3,
CMU-14,LS_374_180299_0011_SWT_LS_7447_91187_0027_tChange_6487_ms_rstamp_6841_ms_flag_1_lid_CMU-14,354,0,1,3,
CMU-14,LS_374_180299_0013_SWT_LS_7505_83618_0016_tChange_5607_ms_rstamp_6072_ms_flag_1_lid_CMU-14,465,0,1,3,
CMU-14,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms_rstamp_6103_ms_flag_1_lid_CMU-14,546,0,1,3,
CMU-14,LS_374_180299_0021_SWT_LS_2843_152918_0023_tChange_6163_ms_rstamp_6563_ms_flag_1_lid_CMU-14,400,0,1,3,
CMU-14,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms_rstamp_6299_ms_flag_1_lid_CMU-14,722,0,1,3,
CMU-14,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms_rstamp_6413_ms_flag_1_lid_CMU-14,527,0,1,3,
CMU-14,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms_rstamp_7125_ms_flag_1_lid_CMU-14,652,0,1,3,
CMU-14,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms_rstamp_6197_ms_flag_1_lid_CMU-14,476,0,1,3,
CMU-14,LS_374_180299_0033_SWT_LS_374_180299_0037_tChange_7141_ms_rstamp_0_ms_flag_1_lid_CMU-14,-7141,1,1,0,
CMU-14,LS_374_180299_0037_SWT_LS_374_180299_0033_tChange_6991_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6991,1,1,0,
CMU-14,LS_374_180299_0038_SWT_LS_2843_152918_0026_tChange_6462_ms_rstamp_7226_ms_flag_1_lid_CMU-14,764,0,1,3,
CMU-14,LS_374_180299_0042_SWT_LS_374_180298_0015_tChange_5499_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5499,1,1,0,
CMU-14,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms_rstamp_6671_ms_flag_1_lid_CMU-14,582,0,1,3,
CMU-14,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms_rstamp_6567_ms_flag_1_lid_CMU-14,743,0,1,3,
CMU-14,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms_rstamp_6269_ms_flag_1_lid_CMU-14,591,0,1,3,
CMU-14,LS_5456_24741_0009_SWT_LS_7447_91187_0036_tChange_6219_ms_rstamp_6755_ms_flag_1_lid_CMU-14,536,0,1,3,
CMU-14,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms_rstamp_6736_ms_flag_1_lid_CMU-14,580,0,1,3,
CMU-14,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms_rstamp_6761_ms_flag_1_lid_CMU-14,738,0,1,3,
CMU-14,LS_5456_24741_0019_SWT_LS_7447_91186_0038_tChange_6417_ms_rstamp_7217_ms_flag_1_lid_CMU-14,800,0,1,3,
CMU-14,LS_5456_24741_0020_SWT_LS_5456_58161_0003_tChange_5450_ms_rstamp_6483_ms_flag_0_lid_CMU-14,1033,1,0,1,
CMU-14,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms_rstamp_7169_ms_flag_1_lid_CMU-14,857,0,1,3,
CMU-14,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms_rstamp_8892_ms_flag_1_lid_CMU-14,1105,0,1,3,
CMU-14,LS_5456_58161_0004_SWT_LS_5456_62043_0022_tChange_6495_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6495,1,1,0,
CMU-14,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6439_ms_flag_1_lid_CMU-14,672,0,1,3,
CMU-14,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_7005_ms_flag_1_lid_CMU-14,1116,0,1,3,
CMU-14,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_6967_ms_flag_1_lid_CMU-14,1021,0,1,3,
CMU-14,LS_5456_58161_0022_SWT_LS_2843_152918_0058_tChange_5574_ms_rstamp_6792_ms_flag_1_lid_CMU-14,1218,0,1,3,
CMU-14,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_6159_ms_flag_1_lid_CMU-14,669,0,1,3,
CMU-14,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_5958_ms_flag_1_lid_CMU-14,591,0,1,3,
CMU-14,LS_5456_62014_0001_SWT_LS_5456_62043_0002_tChange_5900_ms_rstamp_6595_ms_flag_0_lid_CMU-14,695,1,0,1,
CMU-14,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6654_ms_flag_1_lid_CMU-14,710,0,1,3,
CMU-14,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7606_ms_flag_1_lid_CMU-14,570,0,1,3,
CMU-14,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms_rstamp_6235_ms_flag_1_lid_CMU-14,788,0,1,3,
CMU-14,LS_5456_62014_0017_SWT_LS_2843_152918_0113_tChange_6419_ms_rstamp_7369_ms_flag_1_lid_CMU-14,950,0,1,3,
CMU-14,LS_5456_62043_0000_SWT_LS_7505_83618_0005_tChange_5873_ms_rstamp_6586_ms_flag_1_lid_CMU-14,713,0,1,3,
CMU-14,LS_5456_62043_0002_SWT_LS_2843_152918_0023_tChange_5274_ms_rstamp_0_ms_flag_0_lid_CMU-14,-5274,0,0,1,
CMU-14,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms_rstamp_7521_ms_flag_0_lid_CMU-14,1643,1,0,1,
CMU-14,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms_rstamp_6702_ms_flag_1_lid_CMU-14,1145,0,1,3,
CMU-14,LS_5456_62043_0014_SWT_LS_7447_91187_0030_tChange_5678_ms_rstamp_6327_ms_flag_1_lid_CMU-14,649,0,1,3,
CMU-14,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms_rstamp_7052_ms_flag_1_lid_CMU-14,1648,0,1,3,
CMU-14,LS_5456_62043_0021_SWT_LS_7505_83618_0007_tChange_5578_ms_rstamp_6210_ms_flag_1_lid_CMU-14,632,0,1,3,
CMU-14,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms_rstamp_9926_ms_flag_0_lid_CMU-14,2667,0,0,2,
CMU-14,LS_5456_62043_0023_SWT_LS_7447_91187_0009_tChange_5226_ms_rstamp_5923_ms_flag_1_lid_CMU-14,697,0,1,3,
CMU-14,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6859_ms_flag_1_lid_CMU-14,694,0,1,3,
CMU-14,LS_5456_62043_0026_SWT_LS_5456_62014_0011_tChange_5548_ms_rstamp_6582_ms_flag_0_lid_CMU-14,1034,1,0,1,
CMU-14,LS_5456_62043_0027_SWT_LS_5456_58161_0022_tChange_5446_ms_rstamp_6158_ms_flag_0_lid_CMU-14,712,1,0,1,
CMU-14,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6254_ms_flag_1_lid_CMU-14,667,0,1,3,
CMU-14,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5804_ms_flag_1_lid_CMU-14,533,0,1,3,
CMU-14,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7364_ms_flag_1_lid_CMU-14,707,0,1,3,
CMU-14,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_7184_ms_flag_1_lid_CMU-14,799,0,1,3,
CMU-14,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_6965_ms_flag_1_lid_CMU-14,704,0,1,3,
CMU-14,LS_5456_62043_0036_SWT_LS_5456_62043_0017_tChange_5530_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5530,1,1,0,
CMU-14,LS_5456_62043_0037_SWT_LS_5456_62014_0012_tChange_5431_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5431,1,1,0,
CMU-14,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms_rstamp_7022_ms_flag_0_lid_CMU-14,1109,1,0,1,
CMU-14,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6377_ms_flag_1_lid_CMU-14,789,0,1,3,
CMU-14,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_6488_ms_flag_1_lid_CMU-14,587,0,1,3,
CMU-14,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6416_ms_flag_1_lid_CMU-14,803,0,1,3,
CMU-14,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6428_ms_flag_1_lid_CMU-14,610,0,1,3,
CMU-14,LS_7447_91186_0016_SWT_LS_7447_91187_0027_tChange_6790_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6790,1,1,0,
CMU-14,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_7109_ms_flag_1_lid_CMU-14,1076,0,1,3,
CMU-14,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6340_ms_flag_1_lid_CMU-14,656,0,1,3,
CMU-14,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6938_ms_flag_1_lid_CMU-14,1198,0,1,3,
CMU-14,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6369_ms_flag_1_lid_CMU-14,464,0,1,3,
CMU-14,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_6682_ms_flag_1_lid_CMU-14,737,0,1,3,
CMU-14,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6499_ms_flag_1_lid_CMU-14,968,0,1,3,
CMU-14,LS_7447_91186_0043_SWT_LS_7447_91186_0038_tChange_5355_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5355,1,1,0,
CMU-14,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5910_ms_flag_1_lid_CMU-14,651,0,1,3,
CMU-14,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_9194_ms_flag_1_lid_CMU-14,322,0,1,3,
CMU-14,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6776_ms_flag_1_lid_CMU-14,664,0,1,3,
CMU-14,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8792_ms_flag_1_lid_CMU-14,1089,0,1,3,
CMU-14,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_6818_ms_flag_1_lid_CMU-14,407,0,1,3,
CMU-14,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6207_ms_flag_1_lid_CMU-14,749,0,1,3,
CMU-14,LS_7447_91187_0014_SWT_LS_2843_152918_0023_tChange_5310_ms_rstamp_5985_ms_flag_1_lid_CMU-14,675,0,1,3,
CMU-14,LS_7447_91187_0021_SWT_LS_374_180299_0004_tChange_5812_ms_rstamp_6655_ms_flag_1_lid_CMU-14,843,0,1,3,
CMU-14,LS_7447_91187_0026_SWT_LS_7447_91187_0057_tChange_5832_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5832,1,1,0,
CMU-14,LS_7447_91187_0027_SWT_LS_7505_258964_0019_tChange_5835_ms_rstamp_6580_ms_flag_1_lid_CMU-14,745,0,1,3,
CMU-14,LS_7447_91187_0028_SWT_LS_2843_152918_0113_tChange_5476_ms_rstamp_6136_ms_flag_1_lid_CMU-14,660,0,1,3,
CMU-14,LS_7447_91187_0029_SWT_LS_5456_62014_0017_tChange_5509_ms_rstamp_6213_ms_flag_1_lid_CMU-14,704,0,1,3,
CMU-14,LS_7447_91187_0030_SWT_LS_7505_83618_0005_tChange_5579_ms_rstamp_6048_ms_flag_1_lid_CMU-14,469,0,1,3,
CMU-14,LS_7447_91187_0032_SWT_LS_7447_91187_0030_tChange_5233_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5233,1,1,0,
CMU-14,LS_7447_91187_0034_SWT_LS_5456_62043_0022_tChange_5882_ms_rstamp_6611_ms_flag_1_lid_CMU-14,729,0,1,3,
CMU-14,LS_7447_91187_0036_SWT_LS_7505_83618_0016_tChange_5449_ms_rstamp_6446_ms_flag_1_lid_CMU-14,997,0,1,3,
CMU-14,LS_7447_91187_0037_SWT_LS_7447_91187_0009_tChange_5754_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5754,1,1,0,
CMU-14,LS_7447_91187_0046_SWT_LS_374_180298_0015_tChange_6468_ms_rstamp_7066_ms_flag_1_lid_CMU-14,598,0,1,3,
CMU-14,LS_7447_91187_0047_SWT_LS_5456_58161_0003_tChange_6357_ms_rstamp_7072_ms_flag_1_lid_CMU-14,715,0,1,3,
CMU-14,LS_7447_91187_0048_SWT_LS_7447_91187_0036_tChange_6387_ms_rstamp_0_ms_flag_1_lid_CMU-14,-6387,1,1,0,
CMU-14,LS_7447_91187_0049_SWT_LS_5456_62014_0011_tChange_5341_ms_rstamp_6113_ms_flag_1_lid_CMU-14,772,0,1,3,
CMU-14,LS_7447_91187_0050_SWT_LS_374_180299_0037_tChange_5839_ms_rstamp_6350_ms_flag_1_lid_CMU-14,511,0,1,3,
CMU-14,LS_7447_91187_0054_SWT_LS_5456_58161_0022_tChange_5598_ms_rstamp_6591_ms_flag_1_lid_CMU-14,993,0,1,3,
CMU-14,LS_7447_91187_0055_SWT_LS_7447_91187_0061_tChange_5769_ms_rstamp_0_ms_flag_1_lid_CMU-14,-5769,1,1,0,
